periodo_contable,tipo_indicador,nombre_campo,total_registros,cantidad_mala,porcentaje,es_total
202605,variacion,CEDIDAS_TERREMOTO · 263005 · AA,794,794,0.0,False
202605,variacion,CEDIDAS_TERREMOTO · 263005 · AL,122176,122176,0.0,False
202605,variacion,CEDIDAS_TERREMOTO · 410305 · AA,695,695,0.0,False
202605,variacion,CEDIDAS_TERREMOTO · 410305 · AL,100278,100278,50.62,False
202605,variacion,CEDIDAS_TERREMOTO · 510305 · AA,99,99,0.0,False
202605,variacion,CEDIDAS_TERREMOTO · 510305 · AL,21898,21898,0.0,False
202605,variacion,DIRECTA_IAXIS · 410305 · AA,40152,40152,0.0,False
202605,variacion,DIRECTA_IAXIS · 410305 · AL,7286000,0,89.59,False
202605,variacion,DIRECTA_IAXIS · 410310 · AA,12770,0,86.12,False
202605,variacion,DIRECTA_IAXIS · 410310 · AL,1200276,0,88.82,False
202605,variacion,DIRECTA_IAXIS · 410315 · AL,73733,0,90.5,False
202605,variacion,DIRECTA_IAXIS · 510305 · AA,491581,0,80.09,False
202605,variacion,DIRECTA_IAXIS · 510305 · AL,10237982,0,81.14,False
202605,variacion,DIRECTA_IAXIS · 510310 · AA,54593,54593,69.82,False
202605,variacion,DIRECTA_IAXIS · 510310 · AL,2331278,0,85.94,False
202605,variacion,DIRECTA_IAXIS · 510315 · AL,29679,29679,78.69,False
202605,variacion,TOTAL_PERIODO,22108634,444186,48.8,True
202606,completitud,CEDIDAS_AS400 · 410305 · AA,3596,0,100.0,False
202606,completitud,CEDIDAS_AS400 · 510305 · AA,2297,0,100.0,False
202606,completitud,CEDIDAS_IAXIS · 410305 · AL,23989,0,100.0,False
202606,completitud,CEDIDAS_IAXIS · 510305 · AL,80137,0,100.0,False
202606,completitud,CEDIDAS_TERREMOTO · 263005 · AA,32,0,100.0,False
202606,completitud,CEDIDAS_TERREMOTO · 263005 · AL,90568,0,100.0,False
202606,completitud,CEDIDAS_TERREMOTO · 410305 · AA,1,0,100.0,False
202606,completitud,CEDIDAS_TERREMOTO · 410305 · AL,64065,0,100.0,False
202606,completitud,CEDIDAS_TERREMOTO · 510305 · AA,31,0,100.0,False
202606,completitud,CEDIDAS_TERREMOTO · 510305 · AL,26503,0,100.0,False
202606,completitud,DIRECTA_IAXIS · 410305 · AA,36857,0,100.0,False
202606,completitud,DIRECTA_IAXIS · 410305 · AL,6459453,0,100.0,False
202606,completitud,DIRECTA_IAXIS · 410310 · AA,9570,0,100.0,False
202606,completitud,DIRECTA_IAXIS · 410310 · AL,1055696,0,100.0,False
202606,completitud,DIRECTA_IAXIS · 410315 · AL,65536,0,100.0,False
202606,completitud,DIRECTA_IAXIS · 510305 · AA,487096,0,100.0,False
202606,completitud,DIRECTA_IAXIS · 510305 · AL,11061121,0,100.0,False
202606,completitud,DIRECTA_IAXIS · 510310 · AA,55558,0,100.0,False
202606,completitud,DIRECTA_IAXIS · 510310 · AL,2488793,0,100.0,False
202606,completitud,DIRECTA_IAXIS · 510315 · AL,35253,0,100.0,False
202606,completitud,TOTAL_PERIODO,22046152,0,100.0,True
202606,disponibilidad,disponibilidad_carga,20,0,100.0,True
202606,disponibilidad,frescura_carga,4,0,100.0,True
202606,disponibilidad,valores_en_cero,22046152,65051,99.7,True
202606,validez,CEDIDAS_AS400 · 410305 · AA,3596,0,100.0,False
202606,validez,CEDIDAS_AS400 · 510305 · AA,2297,0,100.0,False
202606,validez,CEDIDAS_IAXIS · 410305 · AL,23989,0,100.0,False
202606,validez,CEDIDAS_IAXIS · 510305 · AL,80137,0,100.0,False
202606,validez,CEDIDAS_TERREMOTO · 263005 · AA,32,0,100.0,False
202606,validez,CEDIDAS_TERREMOTO · 263005 · AL,90568,0,100.0,False
202606,validez,CEDIDAS_TERREMOTO · 410305 · AA,1,0,100.0,False
202606,validez,CEDIDAS_TERREMOTO · 410305 · AL,64065,0,100.0,False
202606,validez,CEDIDAS_TERREMOTO · 510305 · AA,31,0,100.0,False
202606,validez,CEDIDAS_TERREMOTO · 510305 · AL,26503,0,100.0,False
202606,validez,DIRECTA_IAXIS · 410305 · AA,36857,0,100.0,False
202606,validez,DIRECTA_IAXIS · 410305 · AL,6459453,0,100.0,False
202606,validez,DIRECTA_IAXIS · 410310 · AA,9570,0,100.0,False
202606,validez,DIRECTA_IAXIS · 410310 · AL,1055696,0,100.0,False
202606,validez,DIRECTA_IAXIS · 410315 · AL,65536,0,100.0,False
202606,validez,DIRECTA_IAXIS · 510305 · AA,487096,0,100.0,False
202606,validez,DIRECTA_IAXIS · 510305 · AL,11061121,0,100.0,False
202606,validez,DIRECTA_IAXIS · 510310 · AA,55558,0,100.0,False
202606,validez,DIRECTA_IAXIS · 510310 · AL,2488793,0,100.0,False
202606,validez,DIRECTA_IAXIS · 510315 · AL,35253,0,100.0,False
202606,validez,TOTAL_PERIODO,22046152,0,100.0,True
202606,variacion,CEDIDAS_AS400 · 410305 · AA,3596,0,86.48,False
202606,variacion,CEDIDAS_AS400 · 510305 · AA,2297,2297,0.0,False
202606,variacion,CEDIDAS_IAXIS · 410305 · AL,23989,0,86.43,False
202606,variacion,CEDIDAS_IAXIS · 510305 · AL,80137,80137,33.38,False
202606,variacion,CEDIDAS_TERREMOTO · 263005 · AA,32,32,0.0,False
202606,variacion,CEDIDAS_TERREMOTO · 263005 · AL,90568,90568,0.0,False
202606,variacion,CEDIDAS_TERREMOTO · 410305 · AA,1,1,0.0,False
202606,variacion,CEDIDAS_TERREMOTO · 410305 · AL,64065,64065,63.89,False
202606,variacion,CEDIDAS_TERREMOTO · 510305 · AA,31,31,0.0,False
202606,variacion,CEDIDAS_TERREMOTO · 510305 · AL,26503,26503,13.12,False
202606,variacion,DIRECTA_IAXIS · 410305 · AA,36857,0,91.79,False
202606,variacion,DIRECTA_IAXIS · 410305 · AL,6459453,0,85.25,False
202606,variacion,DIRECTA_IAXIS · 410310 · AA,9570,9570,74.94,False
202606,variacion,DIRECTA_IAXIS · 410310 · AL,1055696,0,87.95,False
202606,variacion,DIRECTA_IAXIS · 410315 · AL,65536,0,85.87,False
202606,variacion,DIRECTA_IAXIS · 510305 · AA,487096,487096,0.0,False
202606,variacion,DIRECTA_IAXIS · 510305 · AL,11061121,11061121,76.85,False
202606,variacion,DIRECTA_IAXIS · 510310 · AA,55558,55558,40.69,False
202606,variacion,DIRECTA_IAXIS · 510310 · AL,2488793,0,84.6,False
202606,variacion,DIRECTA_IAXIS · 510315 · AL,35253,0,81.22,False
202606,variacion,TOTAL_PERIODO,22046152,11876979,49.62,True
